t_s,current_a,voltage_v,power_w
1.287342500,2.09003146533e-06,3,6.27009439599e-06
1.302293200,4.91392522138e-06,3,1.47417756641e-05
1.317498500,8.54335905488e-06,3,2.56300771647e-05
1.332861500,6.37032475308e-06,3,1.91109742592e-05
1.348138700,5.0965688646e-06,3,1.52897065938e-05
1.363361200,3.86352483474e-06,3,1.15905745042e-05
1.379176400,6.99181020703e-06,3,2.09754306211e-05
1.395004400,6.19898236817e-06,3,1.85969471045e-05
1.409614000,7.83030285335e-06,3,2.34909085601e-05
1.425260000,6.21437536312e-06,3,1.86431260894e-05
1.440383200,3.33287364291e-06,3,9.99862092874e-06
1.456551500,6.5663863494e-06,3,1.96991590482e-05
1.472052000,5.2336831417e-06,3,1.57010494251e-05
1.488152600,4.81328019608e-06,3,1.44398405883e-05
1.503801100,1.32436914064e-06,3,3.97310742191e-06
1.519057400,4.4020919043e-06,3,1.32062757129e-05
1.534481900,4.52281478727e-06,3,1.35684443618e-05
1.549537300,5.81621625952e-06,3,1.74486487786e-05
1.565064900,4.15461260625e-06,3,1.24638378187e-05
1.580464700,7.24125403694e-06,3,2.17237621108e-05
1.595605500,3.01548444033e-06,3,9.04645332098e-06
1.611393200,6.31200064271e-06,3,1.89360019281e-05
1.627154400,5.08550118174e-06,3,1.52565035452e-05
1.642785100,5.20275735292e-06,3,1.56082720588e-05
1.658158900,7.29565836116e-06,3,2.18869750835e-05
1.673540700,3.96285087106e-06,3,1.18885526132e-05
1.689142400,7.20511625702e-06,3,2.16153487711e-05
1.704946700,7.7359562454e-06,3,2.32078687362e-05
1.720290500,1.78263643205e-06,3,5.34790929614e-06
1.735535300,6.73177566193e-06,3,2.01953269858e-05
1.751093400,5.36537852073e-06,3,1.60961355622e-05
1.766584700,8.53776821365e-06,3,2.5613304641e-05
1.783007900,4.18212557779e-06,3,1.25463767334e-05
1.798550700,6.15611902659e-06,3,1.84683570798e-05
1.814310800,7.35457235203e-06,3,2.20637170561e-05
1.829869100,8.9778636032e-06,3,2.69335908096e-05
1.845270000,5.53511302662e-06,3,1.66053390799e-05
1.860647900,3.24048710135e-06,3,9.72146130405e-06
1.876107500,4.30680503258e-06,3,1.29204150977e-05
1.892129800,5.14461512398e-06,3,1.54338453719e-05
1.907448500,5.80073347582e-06,3,1.74022004275e-05
1.922688800,2.1644317954e-06,3,6.4932953862e-06
1.938811000,5.70303588351e-06,3,1.71091076505e-05
1.953936500,7.18260856716e-06,3,2.15478257015e-05
1.969622800,4.07950836472e-06,3,1.22385250942e-05
1.985168200,4.19389919779e-06,3,1.25816975934e-05
2.000913300,1.42359293839e-06,3,4.27077881518e-06
2.016763500,5.12785621043e-06,3,1.53835686313e-05
2.032781300,5.31832207573e-06,3,1.59549662272e-05
2.048486700,5.28247745065e-06,3,1.5847432352e-05
2.063831100,4.86785240737e-06,3,1.46035572221e-05
2.079647600,4.64985468661e-06,3,1.39495640598e-05
2.094735500,8.05130767153e-07,3,2.41539230146e-06
2.110574500,1.07795739624e-06,3,3.23387218872e-06
2.126073200,4.80278385004e-06,3,1.44083515501e-05
2.141830700,8.8534432777e-06,3,2.65603298331e-05
2.156997700,4.94490758836e-06,3,1.48347227651e-05
2.171834400,4.43468059253e-06,3,1.33040417776e-05
2.187064700,5.82357086292e-06,3,1.74707125888e-05
2.202437900,5.66331750091e-06,3,1.69899525027e-05
2.218326900,5.8429384656e-06,3,1.75288153968e-05
2.233195800,6.16937530023e-06,3,1.85081259007e-05
2.248461100,6.07247370628e-06,3,1.82174211188e-05
2.264264500,2.98551385204e-06,3,8.95654155611e-06
2.279620700,5.80299689252e-06,3,1.74089906775e-05
2.295204400,4.32546875127e-06,3,1.29764062538e-05
2.310543800,3.07323913796e-06,3,9.21971741389e-06
2.325304300,7.92194325996e-06,3,2.37658297799e-05
2.340417400,4.73137535167e-06,3,1.4194126055e-05
2.356453700,7.66205798594e-06,3,2.29861739578e-05
2.371931300,3.47501726437e-06,3,1.04250517931e-05
2.387238400,5.40993417533e-06,3,1.6229802526e-05
2.402869900,8.74370417544e-07,3,2.62311125263e-06
2.418588800,7.70968524065e-06,3,2.3129055722e-05
2.434274400,5.67183670704e-06,3,1.70155101211e-05
2.449804400,5.75576384187e-06,3,1.72672915256e-05
2.464558500,3.32591099095e-06,3,9.97773297285e-06
2.480542400,5.02519683281e-06,3,1.50755904984e-05
2.496042800,7.11173377408e-06,3,2.13352013222e-05
2.511890500,6.80988532892e-06,3,2.04296559868e-05
2.527129400,4.35425432201e-06,3,1.3062762966e-05
2.542293200,3.01685136071e-06,3,9.05055408213e-06
2.557779300,4.22545594307e-06,3,1.26763678292e-05
2.573767500,5.11618949505e-06,3,1.53485684851e-05
2.589660900,3.96123724453e-06,3,1.18837117336e-05
2.605569900,7.045463086e-06,3,2.1136389258e-05
2.621220300,5.04183475326e-06,3,1.51255042598e-05
2.636453900,2.06570737065e-06,3,6.19712211195e-06
2.651622100,8.51735724114e-06,3,2.55520717234e-05
2.667142300,4.80407872187e-06,3,1.44122361656e-05
2.682346400,4.0410794447e-06,3,1.21232383341e-05
2.697371400,9.55250791786e-06,3,2.86575237536e-05
2.712838200,4.98971199168e-06,3,1.4969135975e-05
2.728361700,9.09023241217e-06,3,2.72706972365e-05
2.743381100,3.3119722946e-06,3,9.9359168838e-06
2.758892200,8.54823029039e-06,3,2.56446908712e-05
2.774285200,1.81212881606e-06,3,5.43638644818e-06
2.790361800,8.34256518907e-06,3,2.50276955672e-05
2.806302500,4.13327246667e-06,3,1.23998174e-05
2.821986800,6.5206363886e-06,3,1.95619091658e-05
2.837530700,0,3,0
2.852928400,7.34582703032e-06,3,2.20374810909e-05
2.868353400,3.89597085759e-06,3,1.16879125728e-05
2.883926500,7.36007166903e-06,3,2.20802150071e-05
2.899549000,7.84442338199e-06,3,2.3533270146e-05
2.915048000,5.99869849747e-06,3,1.79960954924e-05
2.931105400,6.83434529517e-06,3,2.05030358855e-05
2.947034900,1.77979947651e-06,3,5.33939842954e-06
2.963195700,7.09991740854e-06,3,2.12997522256e-05
2.978172400,5.63443773362e-06,3,1.69033132009e-05
2.993634200,5.3199872696e-06,3,1.59599618088e-05
3.009204000,6.4298685185e-06,3,1.92896055555e-05
